correlation,cpu_duration,gpu_duration,launch_delay
3914333,2.0,0.0,3.0
3914336,4.0,14.0,3.0
3914362,5.0,2.0,2.0
3914371,4.0,1.0,3.0
3914391,4.0,1.0,3.0
3914400,3.0,0.0,3.0
3914417,3.0,9.0,3.0
3914468,4.0,1.0,8.0
3914483,3.0,-1.0,3.0
3914486,4.0,14.0,3.0
3914512,6.0,2.0,3.0
3914521,4.0,2.0,2.0
3914541,9.0,1.0,3.0
3914550,3.0,0.0,3.0
3914567,3.0,9.0,3.0
3914630,3.0,0.0,11.0
3914633,3.0,15.0,7.0
3914659,4.0,2.0,3.0
3914668,3.0,2.0,3.0
3914688,3.0,1.0,3.0
3914697,3.0,1.0,3.0
3914711,3.0,15.0,3.0
3914721,3.0,6.0,10.0
3914774,3.0,1.0,9.0
3914789,2.0,0.0,3.0
3914792,4.0,15.0,3.0
3914818,3.0,2.0,3.0
3914827,3.0,2.0,2.0
3914847,4.0,1.0,3.0
3914856,4.0,0.0,3.0
3914873,3.0,9.0,3.0
3914924,4.0,2.0,8.0
3914939,2.0,-1.0,3.0
3914942,16.0,14.0,3.0
3914968,5.0,2.0,3.0
3914977,3.0,2.0,3.0
3914997,3.0,1.0,3.0
3915006,3.0,1.0,2.0
3915023,4.0,9.0,3.0
3915055,3.0,1.0,18.0
3915070,2.0,0.0,3.0
3915073,3.0,13.0,3.0
3915095,5.0,2.0,3.0
3915104,3.0,0.0,4.0
3915124,3.0,1.0,3.0
3915133,3.0,0.0,4.0
3915187,4.0,1.0,3.0
3915201,4.0,1.0,4.0
3915227,4.0,1.0,3.0
3915236,4.0,1.0,3.0
3915260,4.0,0.0,3.0
3915269,3.0,0.0,3.0
3915290,3.0,8.0,4.0
3915341,2.0,2.0,11.0
3915356,3.0,0.0,3.0
3915359,3.0,15.0,3.0
3915385,3.0,2.0,3.0
3915394,3.0,1.0,3.0
3915418,3.0,1.0,3.0
3915427,3.0,1.0,3.0
3915448,3.0,10.0,3.0
3915499,2.0,2.0,11.0
3915514,3.0,0.0,3.0
3915517,3.0,15.0,3.0
3915543,3.0,2.0,3.0
3915552,3.0,1.0,3.0
3915576,4.0,1.0,3.0
3915585,2.0,0.0,4.0
3915606,3.0,10.0,3.0
3915657,3.0,2.0,10.0
3915672,2.0,0.0,3.0
3915675,10.0,15.0,0.0
3915701,4.0,2.0,3.0
3915710,3.0,2.0,2.0
3915734,4.0,1.0,3.0
3915743,2.0,1.0,3.0
3915764,3.0,9.0,3.0
3915827,4.0,-1.0,12.0
3915830,4.0,15.0,7.0
3915856,3.0,3.0,3.0
3915865,3.0,2.0,3.0
3915889,3.0,1.0,3.0
3915898,3.0,0.0,3.0
3915916,7.0,15.0,3.0
3915926,3.0,6.0,10.0
3915979,4.0,1.0,9.0
3915994,2.0,0.0,3.0
3915997,4.0,14.0,3.0
3916023,4.0,1.0,3.0
3916032,4.0,2.0,3.0
3916056,3.0,1.0,3.0
3916065,3.0,0.0,3.0
3916086,3.0,9.0,3.0
3916137,3.0,2.0,10.0
3916152,3.0,0.0,2.0
3916155,4.0,14.0,3.0
3916181,3.0,2.0,3.0
3916190,3.0,1.0,3.0
3916214,3.0,1.0,3.0
3916223,3.0,1.0,2.0
3916244,3.0,9.0,3.0
3916276,3.0,1.0,18.0
3916291,2.0,0.0,3.0
3916294,3.0,13.0,3.0
3916316,3.0,2.0,3.0
3916325,3.0,0.0,4.0
3916349,3.0,1.0,3.0
3916358,2.0,1.0,3.0
3916386,6.0,3.0,2.0
3916402,7.0,1.0,3.0
3916417,5.0,0.0,3.0
3916432,6.0,1.0,2.0
3916451,4.0,0.0,3.0
3916465,4.0,0.0,2.0
3916518,3.0,1.0,3.0
3916532,4.0,1.0,3.0
3916558,3.0,2.0,3.0
3916577,3.0,0.0,3.0
3916593,2.0,8.0,4.0
3916644,4.0,2.0,9.0
3916659,4.0,-1.0,4.0
3916662,3.0,14.0,3.0
3916688,5.0,2.0,2.0
3916707,3.0,2.0,3.0
3916723,4.0,9.0,3.0
3916774,3.0,1.0,11.0
3916789,2.0,-1.0,4.0
3916792,3.0,14.0,3.0
3916818,5.0,2.0,2.0
3916837,3.0,1.0,3.0
3916853,3.0,9.0,3.0
3916904,3.0,1.0,10.0
3916919,2.0,0.0,3.0
3916922,4.0,14.0,3.0
3916948,4.0,2.0,3.0
3916967,3.0,1.0,3.0
3916983,3.0,9.0,3.0
3917046,2.0,0.0,15.0
3917049,13.0,15.0,4.0
3917075,4.0,2.0,3.0
3917094,3.0,2.0,3.0
3917107,5.0,14.0,3.0
3917117,4.0,6.0,8.0
3917170,3.0,1.0,10.0
3917185,2.0,0.0,3.0
3917188,3.0,15.0,3.0
3917214,4.0,2.0,3.0
3917233,4.0,2.0,2.0
3917249,4.0,9.0,3.0
3917300,3.0,2.0,9.0
3917315,2.0,-1.0,3.0
3917318,3.0,14.0,3.0
3917344,3.0,2.0,3.0
3917363,3.0,1.0,3.0
3917379,5.0,10.0,2.0
3917411,3.0,1.0,18.0
3917426,3.0,0.0,4.0
3917429,3.0,13.0,3.0
3917451,7.0,1.0,3.0
3917470,2.0,1.0,4.0
3917490,4.0,0.0,3.0
3917504,3.0,0.0,3.0
3917557,3.0,1.0,5.0
3917571,3.0,1.0,3.0
3917597,4.0,1.0,3.0
3917606,4.0,0.0,3.0
3917626,3.0,0.0,3.0
3917635,3.0,1.0,3.0
3917652,3.0,8.0,3.0
3917703,3.0,2.0,10.0
3917718,3.0,0.0,3.0
3917721,4.0,15.0,3.0
3917747,3.0,2.0,3.0
3917756,4.0,2.0,3.0
3917776,3.0,1.0,3.0
3917785,3.0,1.0,3.0
3917802,3.0,9.0,3.0
3917853,4.0,2.0,9.0
3917868,3.0,0.0,3.0
3917871,3.0,15.0,3.0
3917897,4.0,2.0,3.0
3917906,3.0,1.0,3.0
3917926,3.0,1.0,3.0
3917935,3.0,0.0,3.0
3917952,4.0,9.0,3.0
3918003,3.0,2.0,9.0
3918018,3.0,0.0,3.0
3918021,4.0,14.0,3.0
3918047,3.0,2.0,3.0
3918056,3.0,1.0,3.0
3918076,4.0,1.0,3.0
3918085,5.0,0.0,3.0
3918102,3.0,9.0,3.0
3918165,2.0,0.0,16.0
3918168,5.0,15.0,10.0
3918194,8.0,3.0,2.0
3918203,3.0,2.0,3.0
3918223,3.0,1.0,3.0
3918232,3.0,0.0,3.0
3918246,4.0,14.0,3.0
3918256,4.0,6.0,8.0
3918309,3.0,2.0,10.0
3918324,2.0,0.0,3.0
3918327,4.0,15.0,3.0
3918353,3.0,2.0,3.0
3918362,13.0,2.0,0.0
3918382,4.0,1.0,3.0
3918391,3.0,1.0,3.0
3918408,3.0,9.0,3.0
3918459,4.0,2.0,9.0
3918474,3.0,-1.0,3.0
3918477,3.0,15.0,3.0
3918503,4.0,2.0,3.0
3918512,3.0,1.0,3.0
3918532,4.0,2.0,2.0
3918541,3.0,0.0,3.0
3918558,4.0,8.0,3.0
3918590,3.0,1.0,18.0
3918605,3.0,0.0,3.0
3918608,3.0,14.0,3.0
3918630,4.0,2.0,3.0
3918639,7.0,1.0,3.0
3918659,3.0,1.0,3.0
3918668,3.0,0.0,3.0
3918689,6.0,0.0,4.0
3918703,4.0,1.0,2.0
3918756,3.0,1.0,4.0
3918770,4.0,2.0,3.0
3918796,3.0,1.0,3.0
3918805,4.0,1.0,2.0
3918825,3.0,0.0,4.0
3918834,3.0,1.0,3.0
3918851,3.0,9.0,3.0
3918902,3.0,1.0,11.0
3918917,3.0,0.0,3.0
3918920,4.0,14.0,3.0
3918946,5.0,2.0,2.0
3918955,9.0,1.0,3.0
3918975,3.0,1.0,3.0
3918984,3.0,0.0,3.0
3919001,3.0,9.0,3.0
3919052,3.0,1.0,10.0
3919067,3.0,0.0,3.0
3919070,4.0,15.0,3.0
3919096,4.0,2.0,3.0
3919105,3.0,1.0,3.0
3919125,4.0,1.0,3.0
3919134,4.0,1.0,3.0
3919151,4.0,9.0,2.0
3919202,4.0,1.0,10.0
3919217,2.0,0.0,3.0
3919220,3.0,15.0,3.0
3919246,4.0,1.0,3.0
3919255,3.0,1.0,3.0
3919275,3.0,1.0,3.0
3919284,3.0,1.0,3.0
3919301,4.0,9.0,3.0
3919364,3.0,-1.0,13.0
3919367,4.0,15.0,9.0
3919393,3.0,3.0,3.0
3919402,3.0,2.0,3.0
3919422,3.0,2.0,3.0
3919431,4.0,0.0,3.0
3919445,4.0,14.0,2.0
3919455,3.0,6.0,9.0
3919508,4.0,2.0,3.0
3919523,3.0,0.0,3.0
3919526,3.0,15.0,3.0
3919552,6.0,2.0,2.0
3919561,4.0,1.0,3.0
3919581,4.0,1.0,3.0
3919590,9.0,0.0,3.0
3919607,4.0,9.0,3.0
3919658,3.0,1.0,9.0
3919673,4.0,0.0,3.0
3919676,4.0,15.0,3.0
3919702,4.0,2.0,2.0
3919711,4.0,1.0,3.0
3919731,3.0,1.0,3.0
3919740,3.0,1.0,3.0
3919757,4.0,9.0,3.0
3919789,3.0,1.0,18.0
3919804,3.0,0.0,3.0
3919807,3.0,15.0,3.0
3919829,4.0,2.0,3.0
3919838,3.0,1.0,3.0
3919858,4.0,1.0,3.0
3919867,3.0,0.0,3.0
3919888,4.0,1.0,3.0
3919902,3.0,0.0,3.0
3919955,21.0,0.0,0.0
3919969,4.0,1.0,3.0
3919995,4.0,2.0,2.0
3920004,4.0,0.0,3.0
3920024,3.0,1.0,3.0
3920033,3.0,0.0,4.0
3920050,4.0,9.0,2.0
3920101,3.0,2.0,9.0
3920116,11.0,0.0,3.0
3920119,5.0,14.0,3.0
3920145,4.0,2.0,3.0
3920154,3.0,1.0,3.0
3920174,3.0,1.0,3.0
3920183,3.0,1.0,3.0
3920200,3.0,9.0,3.0
3920251,4.0,2.0,9.0
3920266,2.0,0.0,3.0
3920269,3.0,14.0,3.0
3920295,3.0,2.0,3.0
3920304,3.0,2.0,3.0
3920324,4.0,2.0,2.0
3920333,3.0,0.0,3.0
3920350,3.0,9.0,3.0
3920401,2.0,2.0,11.0
3920416,2.0,0.0,3.0
3920419,4.0,15.0,2.0
3920445,4.0,2.0,3.0
3920454,3.0,1.0,3.0
3920474,4.0,1.0,3.0
3920483,3.0,0.0,3.0
3920500,5.0,9.0,2.0
3920563,3.0,0.0,12.0
3920566,4.0,14.0,9.0
3920592,5.0,3.0,3.0
3920601,4.0,2.0,3.0
3920621,3.0,1.0,3.0
3920630,3.0,1.0,3.0
3920644,3.0,14.0,3.0
3920654,3.0,7.0,8.0
3920707,3.0,1.0,11.0
3920722,3.0,0.0,3.0
3920725,3.0,15.0,3.0
3920751,4.0,2.0,3.0
3920760,3.0,2.0,3.0
3920780,4.0,2.0,2.0
3920789,3.0,1.0,3.0
3920806,3.0,9.0,3.0
3920857,4.0,1.0,9.0
3920872,3.0,0.0,3.0
3920875,5.0,15.0,2.0
3920901,5.0,2.0,2.0
3920910,3.0,1.0,3.0
3920930,3.0,1.0,3.0
3920939,3.0,0.0,3.0
3920956,3.0,9.0,3.0
3920988,3.0,2.0,17.0
3921003,3.0,0.0,3.0
3921006,4.0,15.0,2.0
3921028,4.0,2.0,3.0
3921037,3.0,1.0,3.0
3921057,2.0,1.0,4.0
3921066,2.0,0.0,4.0
3921087,5.0,1.0,3.0
3921101,3.0,0.0,3.0
3921154,3.0,1.0,3.0
3921168,4.0,2.0,3.0
3921194,5.0,1.0,3.0
3921203,3.0,1.0,3.0
3921223,3.0,0.0,3.0
3921232,2.0,1.0,3.0
3921249,3.0,8.0,3.0
3921300,3.0,1.0,11.0
3921315,3.0,0.0,3.0
3921318,3.0,14.0,3.0
3921344,4.0,2.0,3.0
3921353,3.0,1.0,3.0
3921373,3.0,1.0,3.0
3921382,3.0,0.0,3.0
3921399,2.0,9.0,3.0
3921450,3.0,2.0,9.0
3921465,3.0,0.0,3.0
3921468,3.0,15.0,3.0
3921494,3.0,2.0,3.0
3921503,3.0,1.0,3.0
3921523,4.0,1.0,3.0
3921532,3.0,1.0,3.0
3921549,3.0,8.0,4.0
3921600,3.0,1.0,11.0
3921615,2.0,0.0,3.0
3921618,3.0,15.0,3.0
3921644,5.0,2.0,2.0
3921653,3.0,1.0,3.0
3921673,3.0,2.0,3.0
3921682,3.0,1.0,3.0
3921699,4.0,9.0,3.0
3921762,3.0,-1.0,12.0
3921765,6.0,15.0,6.0
3921791,5.0,2.0,3.0
3921800,4.0,2.0,3.0
3921820,3.0,2.0,3.0
3921829,4.0,0.0,3.0
3921843,4.0,14.0,3.0
3921853,4.0,6.0,7.0
3921906,4.0,2.0,8.0
3921921,2.0,0.0,3.0
3921924,22.0,15.0,2.0
3921950,4.0,2.0,3.0
3921959,3.0,1.0,3.0
3921979,3.0,1.0,3.0
3921988,3.0,0.0,3.0
3922005,3.0,9.0,3.0
3922056,4.0,2.0,9.0
3922071,3.0,-1.0,3.0
3922074,4.0,15.0,2.0
3922100,3.0,2.0,3.0
3922109,3.0,1.0,3.0
3922129,2.0,2.0,3.0
3922138,3.0,1.0,3.0
3922155,4.0,9.0,3.0
3922187,4.0,2.0,17.0
3922202,2.0,0.0,4.0
3922205,2.0,13.0,4.0
3922227,4.0,2.0,3.0
3922236,3.0,1.0,3.0
3922256,3.0,1.0,4.0
3922265,3.0,1.0,3.0
3922286,3.0,1.0,3.0
3922300,4.0,0.0,3.0
3922353,3.0,1.0,4.0
3922367,4.0,2.0,2.0
3922393,4.0,1.0,3.0
3922402,3.0,0.0,3.0
3922422,2.0,1.0,3.0
3922431,3.0,0.0,3.0
3922448,3.0,8.0,3.0
3922499,4.0,2.0,9.0
3922514,4.0,0.0,3.0
3922517,4.0,14.0,3.0
3922543,5.0,2.0,2.0
3922552,3.0,2.0,3.0
3922572,3.0,1.0,3.0
3922581,3.0,0.0,3.0
3922598,3.0,9.0,3.0
3922649,3.0,2.0,10.0
3922664,3.0,0.0,3.0
3922667,3.0,15.0,3.0
3922693,4.0,2.0,2.0
3922702,3.0,1.0,4.0
3922722,4.0,2.0,2.0
3922731,3.0,0.0,3.0
3922748,3.0,9.0,3.0
3922799,3.0,1.0,11.0
3922814,2.0,0.0,3.0
3922817,3.0,15.0,3.0
3922843,6.0,2.0,3.0
3922852,3.0,1.0,3.0
3922872,3.0,1.0,3.0
3922881,3.0,0.0,3.0
3922898,3.0,10.0,2.0
3922961,3.0,0.0,10.0
3922964,4.0,15.0,6.0
3922990,4.0,2.0,3.0
3922999,4.0,3.0,2.0
3923019,3.0,1.0,3.0
3923028,3.0,0.0,3.0
3923042,4.0,15.0,2.0
3923052,2.0,7.0,10.0
3923105,3.0,1.0,11.0
3923120,3.0,-1.0,3.0
3923123,3.0,15.0,3.0
3923149,5.0,2.0,2.0
3923158,3.0,1.0,3.0
3923178,3.0,1.0,3.0
3923187,3.0,1.0,3.0
3923204,3.0,9.0,3.0
3923255,3.0,2.0,10.0
3923270,3.0,0.0,3.0
3923273,3.0,15.0,3.0
3923299,4.0,3.0,2.0
3923308,4.0,1.0,3.0
3923328,4.0,2.0,2.0
3923337,3.0,1.0,3.0
3923354,3.0,9.0,3.0
3923386,4.0,1.0,17.0
3923401,2.0,0.0,3.0
3923404,4.0,14.0,3.0
3923426,3.0,2.0,3.0
3923435,7.0,1.0,2.0
3923455,3.0,1.0,3.0
3923464,3.0,0.0,4.0
3923485,4.0,0.0,3.0
3923499,4.0,0.0,3.0
3923552,3.0,1.0,4.0
3923566,3.0,2.0,3.0
3923592,3.0,1.0,3.0
3923601,4.0,1.0,2.0
3923621,4.0,0.0,3.0
3923630,3.0,0.0,3.0
3923647,3.0,8.0,3.0
3923698,3.0,2.0,10.0
3923713,3.0,0.0,3.0
3923716,5.0,15.0,2.0
3923742,3.0,2.0,3.0
3923751,3.0,1.0,3.0
3923771,3.0,1.0,3.0
3923780,3.0,0.0,3.0
3923797,3.0,9.0,3.0
3923848,4.0,2.0,9.0
3923863,3.0,0.0,2.0
3923866,3.0,15.0,3.0
3923892,3.0,2.0,3.0
3923901,3.0,2.0,3.0
3923921,7.0,1.0,3.0
3923930,3.0,1.0,3.0
3923947,3.0,9.0,3.0
3923998,3.0,1.0,11.0
3924013,1.0,0.0,3.0
3924016,3.0,14.0,3.0
3924042,3.0,2.0,3.0
3924051,3.0,1.0,3.0
3924071,3.0,1.0,3.0
3924080,4.0,1.0,2.0
3924097,3.0,9.0,3.0
3924160,3.0,0.0,12.0
3924163,3.0,15.0,9.0
3924189,4.0,3.0,2.0
3924198,4.0,3.0,2.0
3924218,3.0,2.0,3.0
3924227,3.0,0.0,4.0
3924241,3.0,14.0,3.0
3924251,3.0,7.0,9.0
3924304,4.0,2.0,9.0
3924319,2.0,-1.0,3.0
3924322,5.0,15.0,2.0
3924348,5.0,2.0,2.0
3924357,4.0,2.0,2.0
3924377,3.0,2.0,3.0
3924386,3.0,1.0,3.0
3924403,3.0,9.0,3.0
3924454,3.0,2.0,9.0
3924469,2.0,-1.0,4.0
3924472,3.0,15.0,3.0
3924498,3.0,2.0,3.0
3924507,3.0,1.0,3.0
3924527,3.0,1.0,3.0
3924536,3.0,0.0,3.0
3924553,4.0,9.0,3.0
3924585,3.0,1.0,18.0
3924600,2.0,0.0,3.0
3924603,3.0,13.0,3.0
3924625,4.0,2.0,3.0
3924634,3.0,1.0,3.0
3924654,4.0,1.0,3.0
3924663,4.0,0.0,3.0
3924684,4.0,0.0,3.0
3924698,4.0,0.0,3.0
3924751,3.0,1.0,4.0
3924765,4.0,2.0,3.0
3924791,5.0,1.0,3.0
3924800,3.0,0.0,3.0
3924820,3.0,1.0,3.0
3924829,3.0,0.0,3.0
3924846,3.0,8.0,3.0
3924897,3.0,1.0,9.0
3924912,3.0,0.0,3.0
3924915,4.0,15.0,2.0
3924941,4.0,2.0,3.0
3924950,3.0,2.0,3.0
3924970,3.0,1.0,3.0
3924979,3.0,0.0,3.0
3924996,4.0,9.0,3.0
3925047,3.0,1.0,10.0
3925062,3.0,0.0,2.0
3925065,4.0,14.0,3.0
3925091,3.0,2.0,3.0
3925100,3.0,1.0,3.0
3925120,5.0,1.0,3.0
3925129,3.0,0.0,3.0
3925146,4.0,9.0,3.0
3925197,3.0,1.0,10.0
3925212,3.0,0.0,3.0
3925215,4.0,15.0,3.0
3925241,3.0,2.0,3.0
3925250,3.0,1.0,3.0
3925270,4.0,1.0,3.0
3925279,7.0,0.0,3.0
3925296,4.0,10.0,2.0
3925359,3.0,0.0,12.0
3925362,3.0,15.0,10.0
3925388,5.0,2.0,3.0
3925397,2.0,2.0,3.0
3925417,3.0,2.0,3.0
3925426,8.0,1.0,3.0
3925440,3.0,14.0,3.0
3925450,4.0,6.0,8.0
3925503,3.0,1.0,10.0
3925518,3.0,0.0,2.0
3925521,4.0,14.0,3.0
3925547,4.0,2.0,3.0
3925556,3.0,2.0,3.0
3925576,3.0,1.0,3.0
3925585,3.0,0.0,3.0
3925602,3.0,9.0,3.0
3925653,3.0,2.0,10.0
3925668,3.0,-1.0,3.0
3925671,4.0,15.0,3.0
3925697,5.0,2.0,3.0
3925706,3.0,1.0,3.0
3925726,3.0,1.0,3.0
3925735,3.0,0.0,3.0
3925752,3.0,9.0,3.0
3925784,4.0,2.0,16.0
3925799,3.0,0.0,3.0
3925802,4.0,13.0,3.0
3925824,4.0,2.0,3.0
3925833,5.0,1.0,2.0
3925853,4.0,1.0,3.0
3925862,4.0,0.0,3.0
3925883,4.0,1.0,3.0
3925897,3.0,0.0,3.0
3925950,4.0,1.0,3.0
3925964,4.0,2.0,2.0
3925990,4.0,1.0,3.0
3925999,4.0,1.0,2.0
3926019,4.0,0.0,3.0
3926028,3.0,0.0,3.0
3926045,4.0,8.0,3.0
3926096,3.0,2.0,10.0
3926111,4.0,0.0,3.0
3926114,4.0,15.0,3.0
3926140,4.0,2.0,3.0
3926149,3.0,2.0,3.0
3926169,5.0,1.0,3.0
3926178,3.0,1.0,2.0
3926195,3.0,9.0,3.0
3926246,6.0,1.0,7.0
3926261,8.0,0.0,3.0
3926264,7.0,15.0,2.0
3926290,6.0,2.0,2.0
3926299,4.0,2.0,2.0
3926319,9.0,1.0,3.0
3926328,3.0,0.0,3.0
3926345,5.0,10.0,2.0
3926396,3.0,1.0,10.0
3926411,3.0,-1.0,3.0
3926414,4.0,15.0,3.0
3926440,5.0,2.0,2.0
3926449,3.0,2.0,2.0
3926469,4.0,2.0,2.0
3926478,4.0,1.0,2.0
3926495,3.0,9.0,3.0
3926558,3.0,0.0,11.0
3926561,4.0,15.0,7.0
3926587,5.0,2.0,3.0
3926596,4.0,2.0,3.0
3926616,4.0,1.0,3.0
3926625,4.0,0.0,3.0
3926639,4.0,14.0,3.0
3926649,4.0,7.0,7.0
3926702,3.0,2.0,9.0
3926717,3.0,0.0,3.0
3926720,6.0,15.0,3.0
3926746,5.0,1.0,3.0
3926755,5.0,2.0,2.0
3926775,3.0,1.0,3.0
3926784,3.0,0.0,3.0
3926801,4.0,9.0,3.0
3926852,4.0,2.0,9.0
3926867,3.0,0.0,3.0
3926870,4.0,15.0,3.0
3926896,4.0,1.0,3.0
3926905,3.0,1.0,3.0
3926925,3.0,1.0,3.0
3926934,4.0,1.0,2.0
3926951,3.0,9.0,3.0
3926983,4.0,1.0,17.0
3926998,2.0,0.0,3.0
3927001,4.0,14.0,3.0
3927023,4.0,2.0,3.0
3927032,3.0,1.0,3.0
3927052,3.0,2.0,3.0
3927061,2.0,0.0,4.0
3927078,4.0,0.0,3.0
3927092,4.0,0.0,3.0
3927145,3.0,1.0,4.0
3927159,5.0,1.0,3.0
3927185,4.0,1.0,3.0
3927194,3.0,0.0,4.0
3927214,3.0,1.0,3.0
3927223,4.0,0.0,3.0
3927240,3.0,9.0,3.0
3927291,5.0,1.0,9.0
3927306,4.0,0.0,3.0
3927309,4.0,15.0,3.0
3927335,3.0,2.0,3.0
3927344,3.0,1.0,4.0
3927364,4.0,1.0,3.0
3927373,3.0,0.0,3.0
3927390,3.0,10.0,3.0
3927441,4.0,1.0,9.0
3927456,2.0,0.0,3.0
3927459,4.0,16.0,2.0
3927485,4.0,2.0,2.0
3927494,3.0,2.0,3.0
3927514,3.0,2.0,2.0
3927523,3.0,0.0,3.0
3927540,3.0,9.0,3.0
3927591,3.0,1.0,10.0
3927606,2.0,0.0,3.0
3927609,4.0,15.0,3.0
3927635,5.0,2.0,2.0
3927644,3.0,1.0,3.0
3927664,4.0,1.0,3.0
3927673,3.0,0.0,3.0
3927690,3.0,9.0,3.0
3927753,3.0,0.0,12.0
3927756,4.0,15.0,9.0
3927782,4.0,2.0,3.0
3927791,3.0,2.0,3.0
3927811,3.0,1.0,3.0
3927820,3.0,0.0,4.0
3927834,5.0,14.0,2.0
3927844,5.0,7.0,5.0
3927897,3.0,1.0,10.0
3927912,3.0,0.0,3.0
3927915,4.0,15.0,3.0
3927941,4.0,2.0,2.0
3927950,3.0,1.0,3.0
3927970,4.0,2.0,2.0
3927979,3.0,1.0,3.0
3927996,3.0,9.0,3.0
3928047,3.0,2.0,10.0
3928062,2.0,0.0,3.0
3928065,4.0,15.0,3.0
3928091,4.0,2.0,3.0
3928100,3.0,2.0,3.0
3928120,4.0,1.0,3.0
3928129,5.0,1.0,3.0
3928146,3.0,9.0,3.0
3928178,4.0,1.0,16.0
3928193,3.0,0.0,3.0
3928196,3.0,14.0,3.0
3928218,5.0,2.0,3.0
3928227,5.0,1.0,3.0
3928247,3.0,1.0,3.0
3928256,3.0,1.0,3.0
3928310,3.0,1.0,3.0
3928324,4.0,2.0,3.0
3928350,4.0,1.0,3.0
3928359,4.0,1.0,2.0
3928383,4.0,0.0,3.0
3928392,3.0,1.0,3.0
3928413,3.0,8.0,4.0
3928464,3.0,1.0,10.0
3928479,4.0,-1.0,3.0
3928482,4.0,14.0,3.0
3928508,4.0,2.0,3.0
3928517,3.0,1.0,3.0
3928541,4.0,1.0,3.0
3928550,4.0,0.0,3.0
3928571,3.0,9.0,3.0
3928622,3.0,2.0,9.0
3928637,2.0,-1.0,4.0
3928640,4.0,15.0,3.0
3928666,4.0,2.0,3.0
3928675,3.0,1.0,3.0
3928699,3.0,1.0,3.0
3928708,3.0,1.0,3.0
3928729,4.0,9.0,3.0
3928780,3.0,2.0,10.0
3928795,3.0,-1.0,4.0
3928798,4.0,15.0,3.0
3928824,4.0,2.0,3.0
3928833,4.0,2.0,2.0
3928857,3.0,1.0,3.0
3928866,3.0,1.0,2.0
3928887,4.0,9.0,3.0
3928950,3.0,0.0,14.0
3928953,3.0,15.0,12.0
3928979,4.0,2.0,3.0
3928988,3.0,2.0,3.0
3929012,4.0,1.0,3.0
3929021,4.0,1.0,2.0
3929039,4.0,14.0,3.0
3929049,4.0,7.0,7.0
3929102,3.0,2.0,10.0
3929117,3.0,0.0,3.0
3929120,4.0,15.0,3.0
3929146,3.0,2.0,3.0
3929155,4.0,2.0,2.0
3929179,3.0,1.0,3.0
3929188,3.0,0.0,3.0
3929209,4.0,9.0,3.0
3929260,3.0,2.0,10.0
3929275,2.0,0.0,3.0
3929278,3.0,15.0,3.0
3929304,5.0,2.0,3.0
3929313,7.0,2.0,2.0
3929337,4.0,1.0,3.0
3929346,3.0,1.0,3.0
3929367,3.0,10.0,3.0
3929399,4.0,1.0,17.0
3929414,3.0,0.0,3.0
3929417,4.0,13.0,3.0
3929439,3.0,2.0,3.0
3929448,3.0,1.0,3.0
3929472,4.0,1.0,3.0
3929481,3.0,1.0,3.0
3929509,5.0,3.0,2.0
3929525,6.0,1.0,3.0
3929540,5.0,0.0,3.0
3929555,5.0,0.0,2.0
3929574,4.0,0.0,3.0
3929588,3.0,0.0,3.0
3929641,4.0,1.0,3.0
3929655,5.0,2.0,2.0
3929681,4.0,2.0,2.0
3929700,4.0,0.0,3.0
3929716,4.0,8.0,3.0
3929767,3.0,2.0,8.0
3929782,4.0,-1.0,3.0
3929785,5.0,15.0,2.0
3929811,4.0,2.0,2.0
3929830,4.0,2.0,2.0
3929846,3.0,9.0,4.0
3929897,3.0,2.0,10.0
3929912,3.0,0.0,2.0
3929915,4.0,15.0,2.0
3929941,3.0,1.0,3.0
3929960,3.0,2.0,3.0
3929976,3.0,9.0,3.0
3930027,3.0,1.0,10.0
3930042,2.0,0.0,3.0
3930045,3.0,15.0,3.0
3930071,5.0,2.0,2.0
3930090,4.0,1.0,3.0
3930106,3.0,9.0,3.0
3930169,3.0,-1.0,12.0
3930172,3.0,15.0,8.0
3930198,3.0,2.0,3.0
3930217,3.0,2.0,3.0
3930230,4.0,14.0,2.0
3930240,4.0,6.0,7.0
3930293,3.0,1.0,10.0
3930308,3.0,0.0,3.0
3930311,3.0,15.0,3.0
3930337,5.0,2.0,2.0
3930356,4.0,1.0,3.0
3930372,4.0,9.0,3.0
3930423,3.0,1.0,10.0
3930438,2.0,0.0,3.0
3930441,3.0,15.0,3.0
3930467,4.0,2.0,2.0
3930486,3.0,1.0,3.0
3930502,3.0,9.0,3.0
3930534,3.0,1.0,17.0
3930549,2.0,-1.0,4.0
3930552,3.0,14.0,3.0
3930574,3.0,2.0,3.0
3930593,3.0,1.0,3.0
3930613,6.0,0.0,3.0
3930627,4.0,0.0,3.0
3930680,3.0,1.0,4.0
3930694,4.0,2.0,3.0
3930720,4.0,1.0,3.0
3930729,4.0,0.0,3.0
3930749,3.0,0.0,3.0
3930758,6.0,0.0,3.0
3930775,4.0,8.0,3.0
3930826,4.0,1.0,10.0
3930841,3.0,0.0,3.0
3930844,4.0,14.0,3.0
3930870,4.0,2.0,2.0
3930879,4.0,2.0,2.0
3930899,3.0,1.0,3.0
3930908,4.0,0.0,3.0
3930925,3.0,10.0,3.0
3930976,3.0,1.0,11.0
3930991,2.0,0.0,3.0
3930994,3.0,15.0,3.0
3931020,5.0,2.0,2.0
3931029,4.0,2.0,2.0
